URL,Size,OutLinks,ContentType
https://www.washingtonpost.com/news/worldviews/wp/2016/04/15/the-czech-republic-is-getting-a-new-name-czechia/?utm_term=.8a44d810cc87,156607,39,text/html
https://www.washingtonpost.com/news/worldviews/wp/2017/09/21/how-namibia-responded-to-trump-inventing-a-country-called-nambia/?utm_term=.dd730879636e,159083,49,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/05/alec-baldwin-returns-as-snls-trump-where-an-evil-stephen-k-bannon-is-actually-president/?utm_term=.3a67d59d8b4c,157306,37,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/12/18/how-saturday-night-live-capitalized-on-an-unprecedented-political-moment/?tid=a_inl&utm_term=.e385aa83d323,162224,43,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/05/melissa-mccarthy-was-the-perfect-choice-to-play-white-houses-sean-spicer-on-snl/,44397,39,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/12/07/trump-isnt-the-first-president-saturday-night-live-has-skewered-but-this-feud-stands-out/?tid=a_inl&utm_term=.e48be59d6fcd,163375,51,text/html
https://www.washingtonpost.com/amphtml/business/tillerson-on-china-visit-focused-on-north-korea-trade/2017/09/30/c2084512-a5a4-11e7-b573-8ec86cdfe1ed_story.html,45881,35,text/html
https://www.washingtonpost.com/business/tillerson-on-china-visit-focused-on-north-korea-trade/2017/09/30/c2084512-a5a4-11e7-b573-8ec86cdfe1ed_story.html,156570,25,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/05/alec-baldwin-returns-as-snls-trump-where-an-evil-stephen-k-bannon-is-actually-president/,157306,36,text/html
https://www.washingtonpost.com/news/fact-checker/wp/2017/02/03/kellyanne-conways-claim-of-a-bowling-green-massacre/,195491,56,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/05/melissa-mccarthy-was-the-perfect-choice-to-play-white-houses-sean-spicer-on-snl/?utm_term=.7afa4d27fbb4,157928,38,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/12/18/how-saturday-night-live-capitalized-on-an-unprecedented-political-moment/,162224,42,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/05/alec-baldwin-returns-as-snls-trump-where-an-evil-stephen-k-bannon-is-actually-president/,45203,42,text/html
https://www.washingtonpost.com/news/the-fix/wp/2017/02/02/donald-trump-gave-a-doozy-of-a-speech-at-the-national-prayer-breakfast/,169515,34,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/02/02/trump-implied-frederick-douglass-was-alive-the-abolitionists-family-offered-a-history-lesson/,158674,34,text/html
https://www.washingtonpost.com/entertainment/museums/statues-make-definitive-statements-thats-why-confederate-memorials-must-come-down/2017/08/16/75755368-8293-11e7-b359-15a3617c767b_story.html?utm_term=.dbac5bf142f8,174803,30,text/html
https://www.washingtonpost.com/entertainment/tv/yes-america-pbss-the-vietnam-war-is-required-viewing--all-18-hours-of-it/2017/09/14/c89bd07a-94be-11e7-89fa-bb822a46da5b_story.html?utm_term=.fa0349950a7f,167144,38,text/html
https://www.washingtonpost.com/amphtml/entertainment/museums/the-white-house-may-be-chaos-but-our-old-presidents-are-looking-dignified/2017/09/21/cc1add7c-9edc-11e7-9083-fbfddf6804c2_story.html,46870,40,text/html
https://www.washingtonpost.com/entertainment/museums/portraits-of-people-leaving-self-behind/2016/11/21/63bdb1cc-adc5-11e6-8b45-f8e493f06fcd_story.html?utm_term=.23b36758bbb3,161694,35,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/music/after-16-years-in-the-garage-1519-is-ready-to-see-the-light-of-day/2017/09/20/8e76b838-98ab-11e7-87fc-c3f7ee4035c9_story.html,40807,39,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/museums/in-photos-in-an-arab-art-exhibition-land-signs-and-bodies-are-all-contested-turf/2017/09/20/965b10ee-9a40-11e7-82e4-f1076f6d6152_story.html,45685,37,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/09/05/i-always-get-back-up-leslie-jones-returns-to-social-media-after-nasty-hack/,156042,39,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2016/10/24/forget-trump-and-clinton-black-jeopardy-is-snls-best-political-sketch-this-year/,44237,41,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/07/13/the-best-true-dive-bars-in-the-d-c-area/?utm_term=.be63f2f1b825,180637,49,text/html
https://www.washingtonpost.com/amphtml/news/going-out-guide/wp/2017/07/14/these-patios-offer-cold-happy-hour-drinks-without-the-crowds/,46724,52,text/html
https://www.washingtonpost.com/entertainment/theater_dance/rapture-and-revived-heidi-chronicles-ride-the-waves-of-feminism-onstage/2015/02/05/653b2adc-a711-11e4-a06b-9df2002b86a0_story.html?utm_term=.d0eb81a7df0d,162362,38,text/html
https://www.washingtonpost.com/entertainment/theater_dance/by-chance-meeting-the-disgraced-m-butterfly-diplomat-whose-lover-misled-him/2017/08/11/7fb44744-77c1-11e7-9eac-d56bd5568db8_story.html?utm_term=.6576f378c4ec,163978,34,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/theater-dance/heidi-chronicles-and-m-butterfly-bring-back-the-80s/2017/09/13/82f49196-9703-11e7-b569-3360011663b4_story.html,45511,42,text/html
https://www.washingtonpost.com/news/powerpost/paloma/the-energy-202/2017/09/28/the-energy-202-gop-lawmakers-pressed-trump-to-waive-jones-act-for-puerto-rico/59cbfe2530fb0468cea81c2e/?utm_term=.8c191f44cd66,199554,99,text/html
https://www.washingtonpost.com/national/trump-administration-facing-pressure-to-speed-up-recovery-efforts-in-puerto-rico/2017/09/25/18f4571c-a203-11e7-b14f-f41773cd5a14_story.html?utm_term=.5b150ae176ea,172140,35,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/28/trump-homeland-security-officials-praise-recovery-efforts-in-puerto-rico/,157544,28,text/html
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/09/28/trump-homeland-security-officials-praise-recovery-efforts-in-puerto-rico/,44112,38,text/html
https://www.washingtonpost.com/amphtml/news/going-out-guide/wp/2017/06/30/these-craft-beer-festivals-events-and-tap-takeovers-will-quench-your-thirst-in-july/,48741,59,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/06/30/d-c-s-best-barbecue-joint-is-popping-up-at-the-national-building-museum-just-in-time-for-hive/?utm_term=.ceba10719a21,155391,35,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/06/30/the-month-of-june-in-restaurant-openings-and-closings-2/?utm_term=.d18e66010dc9,160017,55,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2016/05/10/leesburgs-crooked-run-wins-gold-medal-at-world-beer-cup-plans-new-brewery/,155271,34,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/06/09/the-new-franklin-hall-wants-you-to-spend-more-time-drinking-and-less-time-waiting-at-the-bar/?utm_term=.2dd90cd99d07,156383,29,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/06/28/you-can-finally-spend-happy-hour-outside-in-rosslyn/?utm_term=.363d9cd9913e,155886,33,text/html
https://www.washingtonpost.com/goingoutguide/the-five-best-places-to-drink-rose-in-washington/2017/06/21/4dff5986-5508-11e7-ba90-f5875b7d1876_story.html?utm_term=.e8d8678d6ef3,159934,40,text/html
https://www.washingtonpost.com/lifestyle/style/can-a-good-guy-playing-a-bad-boy-finish-first/2016/11/10/981a6f24-a5cc-11e6-ba59-a7d93165c6d4_story.html?utm_term=.776ce979e47a,160848,32,text/html
https://www.washingtonpost.com/entertainment/theater_dance/stupid-f---ing-bird-is-a-rude-fitting-take-on-chekhovs-the-seagull/2013/06/03/01f1f498-cc6f-11e2-8573-3baeea6a2647_story.html?utm_term=.8bd25921a29d,156785,28,text/html
https://www.washingtonpost.com/entertainment/theater_dance/dc-theaters-2017-18-seasons-kencen-in-full-rebeck-and-bedlam-at-folger/2017/06/01/5e9576d6-4702-11e7-98cd-af64b4fe2dfc_story.html?utm_term=.9b1ba676982f,248866,212,text/html
https://www.washingtonpost.com/entertainment/theater_dance/another-opening-another-show-dc-couple-celebrate-art-with-their-wardrobe/2017/08/03/088ef2b4-7090-11e7-8839-ec48ec4cae25_story.html?utm_term=.cbf7c8418d29,160212,33,text/html
https://www.washingtonpost.com/entertainment/theater_dance/detroits-assembly-line-brought-to-vibrant-life-in-skeleton-crew/2017/09/12/f3ce0fd8-97c5-11e7-a527-3573bd073e02_story.html?utm_term=.d9baed123268,158608,33,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/your-brain-on-art/?utm_term=.09c19ed4f502,68378,34,text/html
https://www.washingtonpost.com/goingoutguide/theater-dance/neverwhere-takes-a-dark-fantasy-tour-through-londons-underworld/2017/08/31/3fc6169e-88ec-11e7-a94f-3139abce39f5_story.html?utm_term=.e0f229623656,156530,27,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/11/14/broadways-natasha-pierre-takes-off-like-a-comet/?utm_term=.96fb5706ada5,156413,28,text/html
https://www.washingtonpost.com/entertainment/theater_dance/in-dc-this-season-its-lin-manuel-miranda-practically-wall-to-wall/2017/09/11/7d2127e2-968c-11e7-a527-3573bd073e02_story.html?utm_term=.e026885de4a1,156954,29,text/html
https://www.washingtonpost.com/lifestyle/two-plays-in-contrast-a-misogynist-don-juan-and-a-feminist-greek-hero/2017/09/12/f1813754-97cb-11e7-af6a-6555caaeb8dc_story.html?utm_term=.a75d92f48575,155926,29,text/html
https://www.washingtonpost.com/entertainment/theater_dance/jon-kalbfleisch-tunes-up-a-little-night-music/2017/08/16/3dddef02-8110-11e7-ab27-1a21a8e006ab_story.html?utm_term=.2a1fdb6e2f18,166235,45,text/html
https://www.washingtonpost.com/entertainment/theater_dance/the-2017-helen-hayes-awards-recipients/2017/05/15/8e1e90b2-397a-11e7-a058-ddbb23c75d82_story.html?utm_term=.19abfea98a08,156720,29,text/html
https://www.washingtonpost.com/entertainment/theater_dance/willy-loman-still-dreams-big-in-millers-salesman-at-fords/2017/09/28/fd209180-a447-11e7-b14f-f41773cd5a14_story.html?utm_term=.28785a0cda74,159151,32,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/05/what-do-we-do-in-the-time-of-trump-the-theater-community-is-trying-to-figure-out-the-answer/?utm_term=.bc903bfedcca,159694,30,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/14/a-playwright-responds-to-daca-cut-by-making-just-like-us-free/?utm_term=.241ee74fdc43,158215,35,text/html
https://www.washingtonpost.com/entertainment/theater_dance/when-lupone-or-midler-gets-sick-the-show-must-go-on-and-so-must-the-sub/2017/08/10/b7d7a82c-7b87-11e7-9026-4a0a64977c92_story.html?utm_term=.3067e9d90e20,166784,35,text/html
https://www.washingtonpost.com/entertainment/theater_dance/heaven-sent-jesus-hopped-the-a-train-at-1st-stage/2017/09/19/c672239e-9cac-11e7-9083-fbfddf6804c2_story.html?utm_term=.6270dca7d650,158139,33,text/html
https://www.washingtonpost.com/entertainment/theater_dance/shakespeares-caesar-and-gaimans-neverwhere-miss-big/2017/09/06/c078b872-9315-11e7-8754-d478688d23b4_story.html?utm_term=.6dc8ffb529e3,158300,33,text/html
https://www.washingtonpost.com/entertainment/theater_dance/the-arsonists-at-woolly-dramatizes-the-modern-world-on-fire/2017/09/13/614bca94-9890-11e7-87fc-c3f7ee4035c9_story.html?utm_term=.d0669bd0b847,159012,34,text/html
https://www.washingtonpost.com/entertainment/theater_dance/native-gardens-please-not-in-my-backyard/2017/09/21/54882780-9e03-11e7-8ed4-a750b67c552b_story.html?utm_term=.0e4f8375c92e,154589,29,text/html
https://www.washingtonpost.com/entertainment/theater_dance/disgraced-asks-provocative-questions-about-being-muslim-in-america/2016/05/02/9b597040-0f0e-11e6-bfa1-4efa856caf2a_story.html?utm_term=.0b64807a1951,157709,30,text/html
https://www.washingtonpost.com/entertainment/theater_dance/two-plays-two-vulnerable-women-in-grim-circumstances/2017/09/18/95c53e0c-9c93-11e7-9083-fbfddf6804c2_story.html?utm_term=.7abe67c56a79,156172,31,text/html
https://www.washingtonpost.com/entertainment/theater_dance/a-pulitzer-for-his-play-disgraced-in-hand-ayad-akhtar-comes-to-washington/2016/04/21/f2c49d0e-0555-11e6-a12f-ea5aed7958dc_story.html?utm_term=.d5c2365dc748,163971,38,text/html
https://www.washingtonpost.com/entertainment/theater_dance/bruce-springsteen-is-a-totally-new-thing-for-broadway-will-it-change-because-of-him/2017/09/27/00241460-9fb1-11e7-8ed4-a750b67c552b_story.html?utm_term=.ef779cdcdb3c,164912,35,text/html
https://www.washingtonpost.com/goingoutguide/theater-dance/enron-playwright-lucy-prebble-gets-her-dc-premiere-with-her-play-the-effect/2017/09/27/2e030522-a2df-11e7-ade1-76d061d56efa_story.html?utm_term=.969010dabc65,157156,31,text/html
https://www.washingtonpost.com/entertainment/theater_dance/on-broadway-dramatic-riches-await-in-both-words-and-music/2017/09/07/dca1c1ba-918f-11e7-b9bc-b2f7903bab0d_story.html?utm_term=.57d6a6fb679d,158959,40,text/html
https://www.washingtonpost.com/entertainment/theater_dance/when-presenting-a-bouquet-to-a-ballerina-dont-trip/2017/09/07/3538f016-7df2-11e7-a669-b400c5c7e1cc_story.html?utm_term=.a9c8960ef65c,166408,39,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/your-brain-on-art/?utm_term=.9997bf1d0d56,68378,34,text/html
https://www.washingtonpost.com/goingoutguide/theater-dance/a-bessie-smith-dream-project-makes-its-dc-debut/2017/08/23/34df4a44-72e3-11e7-8839-ec48ec4cae25_story.html?utm_term=.603ac850ed4e,159121,31,text/html
https://www.washingtonpost.com/goingoutguide/theater-dance/finding-authentic-voices-for-mirandas-in-the-heights/2017/09/07/d1011436-9253-11e7-89fa-bb822a46da5b_story.html?utm_term=.8dbbebf2f14d,158765,36,text/html
https://www.washingtonpost.com/entertainment/theater_dance/hi-god-its-me-jim-parsons-oh-wait-i-am-god/2015/05/28/0d1b6994-04ad-11e5-bc72-f3e16bf50bb6_story.html?tid=a_inl&utm_term=.b068887e2b4f,154895,29,text/html
https://www.washingtonpost.com/entertainment/theater_dance/bessie-smith-lives-again-in-the-moody-blues-ofthe-devils-music/2017/08/29/855158b4-8cba-11e7-a2b0-e68cbf0b1f19_story.html?utm_term=.10be9391e76e,155417,28,text/html
https://www.washingtonpost.com/lifestyle/style/shakespeare-theatres-old-times-maintains-pinters-exquisite-tension/2011/05/27/AGrTKxCH_story.html?utm_term=.9066a70ba42f,156255,27,text/html
https://www.washingtonpost.com/lifestyle/style/michael-kahn-the-shakespeare-theatre-companys-risk-taker-in-chief/2012/03/16/gIQA8362TS_story.html,164829,40,text/html
https://www.washingtonpost.com/news/worldviews/wp/2016/10/02/the-dutch-are-slowly-recognizing-that-their-blackface-tradition-of-zwarte-piet-is-racist-and-weird/?utm_term=.9340c5624dd0,155644,34,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/22/seth-meyers-describes-the-scramble-when-late-breaking-news-throws-late-night-into-chaos/?utm_term=.1b444bacccbc,159893,35,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/23/trump-called-snl-a-terrible-show-it-went-on-to-have-a-record-shattering-season/?utm_term=.c79f737c3828,164225,44,text/html
https://www.washingtonpost.com/news/the-intersect/wp/2017/05/22/why-the-onion-released-700-leaked-fake-documents-from-the-trump-administration/?utm_term=.3fdb6fe0cec8,159948,35,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/23/trump-called-snl-a-terrible-show-it-went-on-to-have-a-record-shattering-season/?utm_term=.b170c952c1d1,164225,44,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/06/05/jim-jefferies-joins-the-late-night-tv-crowd-hell-try-not-telling-too-many-trump-jokes/,164113,41,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/28/100-days-of-jokes-late-night-comedys-best-material-during-the-trump-presidency/?utm_term=.0b298a655c4c,168923,54,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/22/seth-meyers-describes-the-scramble-when-late-breaking-news-throws-late-night-into-chaos/?utm_term=.ed248999eb4f,159893,35,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/07/melissa-mccarthy-on-snl-shows-the-power-comedians-have-under-a-trump-presidency/?tid=a_inl&utm_term=.2a6d4f909524,206164,41,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/06/05/jim-jefferies-joins-the-late-night-tv-crowd-hell-try-not-telling-too-many-trump-jokes/,51885,51,text/html
https://www.washingtonpost.com/news/wonk/wp/2015/06/19/an-australian-stand-up-comic-explains-what-u-s-gun-laws-look-like-to-the-rest-of-the-world/?utm_term=.067c9a2c62a7,153446,31,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/03/one-of-the-best-trump-impersonators-around-is-getting-his-own-late-night-comedy-show/?utm_term=.73dec8aec9cb,160928,48,text/html
https://www.washingtonpost.com/world/national-security/in-mcdonnell-case-supreme-court-makes-it-harder-to-prosecute-corruption/2016/06/27/dedf4baa-3c81-11e6-a66f-aa6c1883b6b1_story.html?utm_term=.12900acdc57b,158803,30,text/html
https://www.washingtonpost.com/world/national-security/first-full-week-of-testimony-in-menendez-trial-emails-emotion-and-a-model-witness/2017/09/15/d7e1d734-9a57-11e7-87fc-c3f7ee4035c9_story.html?utm_term=.329524b5329b,157287,28,text/html
https://www.washingtonpost.com/amphtml/world/national-security/ex-senator-testifies-in-menendez-bribery-trial/2017/09/27/afb807f8-a3bf-11e7-ade1-76d061d56efa_story.html,46924,39,text/html
https://www.washingtonpost.com/world/national-security/menendez-will-be-first-sitting-senator-in-almost-a-decade-to-face-corruption-trial/2017/09/05/6a023a78-9274-11e7-8754-d478688d23b4_story.html?utm_term=.8a5142d3687b,156424,25,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/26/republican-to-unveil-broad-tax-cuts-put-off-tough-decisions/?utm_term=.6862a2499b53,160203,31,text/html
https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/27/beware-of-trumps-claim-that-wages-will-soar-after-he-cuts-taxes/,46129,40,text/html
https://www.washingtonpost.com/opinions/let-dreamers-live-the-american-dream/2017/09/04/0b1dbb02-9177-11e7-89fa-bb822a46da5b_story.html,157950,34,text/html
https://www.washingtonpost.com/amphtml/opinions/let-dreamers-live-the-american-dream/2017/09/04/0b1dbb02-9177-11e7-89fa-bb822a46da5b_story.html,47648,44,text/html
https://www.washingtonpost.com/politics/trump-surrogates-say-ending-daca-could-be-good-for-us-workers/2017/09/03/b61b2176-90cc-11e7-89fa-bb822a46da5b_story.html?utm_term=.9dc4b5881cbd,163600,30,text/html
https://www.washingtonpost.com/opinions/i-am-a-dreamer-i-cannot-rest-easy/2017/08/27/12fa43de-5ddf-11e7-9fc6-c7ef4bc58d13_story.html?utm_term=.0f14abca2552,155833,34,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/04/trump-ending-daca-would-be-cruelty-wrapped-in-a-web-of-lies/?utm_term=.302848045fc7,157475,31,text/html
https://www.washingtonpost.com/opinions/will-the-divider-in-chief-strike-again/2017/08/30/cd4db8e4-8cef-11e7-91d5-ab4e4bb76a3a_story.html?utm_term=.6825435d5a70,155710,34,text/html
https://www.washingtonpost.com/opinions/a-politician-wants-to-persecute-dreamers-to-district-from-his-own-felony-trial/2017/08/24/0ccd3648-868d-11e7-a94f-3139abce39f5_story.html?utm_term=.ee5b8d1a69d3,159003,35,text/html
https://www.washingtonpost.com/opinions/protect-the-dreamers/2017/08/11/0f052264-7ead-11e7-9d08-b79f191668ed_story.html?utm_term=.a914f0d491f8,156406,31,text/html
https://www.washingtonpost.com/wp-apps/imrs.php?h=90&src=https%3A%2F%2Fs3.amazonaws.com%2Farc-authors%2Fwashpost%2Fc70a7e4e-d854-414f-ae6b-82d4a0fe5f64.jpg&w=90,3939,0,image/jpeg
https://www.washingtonpost.com/entertainment/theater_dance/new-playwrights-biting-bad-jews-hurts-so-good/2014/11/10/01f4630a-6920-11e4-bafd-6598192a448d_story.html,157827,28,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/09/22/d-c-theaters-ponder-a-crazy-political-year-and-ivanka-trump-gets-her-own-play/,156874,30,text/html
https://www.washingtonpost.com/lifestyle/style/mike-daisey-surprise-surprise-has-a-lot-to-say-about-donald-trump/2016/06/26/ea19670e-3adc-11e6-9ccd-d6005beac8b3_story.html,155722,29,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2016/09/22/d-c-theaters-ponder-a-crazy-political-year-and-ivanka-trump-gets-her-own-play/,44831,40,text/html
https://www.washingtonpost.com/archive/lifestyle/2002/10/22/arturo-ui-hail-hail-the-gangs-all-here/c53e3c5f-75ee-4292-abe0-340e6caf51d9/,95562,22,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/miller-mug.png,66199,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/hart-mug.png,47673,0,image/png
https://www.washingtonpost.com/goingoutguide/movies/kevin-hart-what-now-documents-a-sold-out-comedy-show-at-a-football-stadium/2016/10/13/8fe808a2-8f01-11e6-a6a3-d50061aa9fae_story.html?utm_term=.dacad87d5f19,154467,25,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/10/09/insecure-everything-you-need-to-know-about-issa-raes-hbo-comedy/?utm_term=.a2cab3336c0a,158544,37,text/html
https://www.washingtonpost.com/entertainment/tv/somehow-lady-dynamite-takes-a-self-aware-look-at-mental-illness/2016/05/20/bcb57e5e-1bbc-11e6-b6e0-c53b7ef63b45_story.html?utm_term=.e011a206ecde,155537,27,text/html
https://www.washingtonpost.com/blogs/celebritology/post/friday-list-tomkat-daniel-tosh-what-was-the-most-compelling-celeb-controversy-of-the-week/2012/07/13/gJQAtFd1hW_blog.html?tid=a_inl&utm_term=.3274f6c81524,98372,40,text/html
https://www.washingtonpost.com/express/wp/2013/06/13/good-comedy-citizens/?utm_term=.d340373e0df6,91868,28,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/bamford-mug.png,60278,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/comedy-topper_wide_final.gif,4708005,0,image/gif
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/07/13/is-trump-good-for-comedy-comedians-respond/?utm_term=.c449cdf638d6,175952,48,text/html
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/robinson-mug.png,47794,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/jacobson-mug.png,46440,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/seinfeld-mug.png,55547,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/kinane-mug.png,56539,0,image/png
https://www.washingtonpost.com/graphics/2017/lifestyle/inside-comedys-new-golden-age/img/buress-mug.png,55368,0,image/png
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/miami.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,3014579,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/haiti_new.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,289820,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/sept-10.jpg?v01234,45169,0,image/jpeg
https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/11/National-Security/Graphics/2300-irma-florida-landfall-2.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,327318,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/?utm_term=.fbacf1ee6b2b,134779,219,text/html
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/cuba.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,195267,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/sept-11.jpg?v01234,41914,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/early_satellite-600.jpg?c=160,181185,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/sept-5w.jpg?v01234,45750,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/IRMASat9amFri-280.jpg?c=131,104576,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/IRMASat9amSat-600.jpg?c=984,173768,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/manatee.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,206120,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/?utm_term=.fbacf1ee6b2b%3Ftid%3Dgraphics-story,134779,219,text/html
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/IRMASAT-280.jpg?c=82,87976,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/thomas.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,551173,0,image/jpeg
https://www.washingtonpost.com/national/?utm_term=.2869139f8711,197901,101,text/html
https://www.washingtonpost.com/people/reuben-fischer-baum/?utm_term=.141a939bbe50,70796,59,text/html
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/sept-8w.jpg?v01234,42816,0,image/jpeg
https://www.washingtonpost.com/national/the-caribbean-and-florida-prepare-for-hurricane-irma/2017/09/05/fc098596-926c-11e7-89fa-bb822a46da5b_gallery.html?utm_term=.430532938fcf,92888,31,text/html
https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/06/National-Enterprise/Graphics/2300-promo-irma-big.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,364642,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/aug-27-31w.jpg?v01234,46188,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/bonita.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,162499,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/IRMASAT-980.jpg?c=273,490584,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/maps/sept-7w.jpg?v01234,49224,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/saint_johns.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,332431,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/dominicanrep1.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,175571,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/irma-history-600.jpg?c=434,37652,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/what-irma-looked-like/img/puertorico.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,112468,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/img/irma-before-after-promo.jpg?c=abaee7c57fa0852bc602c3d1e0e4e915d089ad52-1505411941,1229953,0,image/jpeg
