URL,Status
https://www.washingtonpost.com/entertainment/books/attention-tom-hanks-dan-browns-new-novel-origin-is-ready-for-you/2017/09/29/85fa064a-a2df-11e7-8cfe-d5b912fabc99_story.html?tid=pm_entertainment_pop,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/28/the-9-most-cringe-worthy-moments-in-curb-your-enthusiasm-history/,200
https://www.washingtonpost.com/people/hank-stuever/,200
https://www.washingtonpost.com/entertainment/tv/tv-highlights-star-trek-discovery-premieres-on-cbs/2017/09/22/044faad2-9f1a-11e7-9c8d-cf053ff30921_story.html,200
https://www.washingtonpost.com/people/hank-stuever,301
https://www.washingtonpost.com/entertainment/tv/tv-highlights-young-sheldon-premieres-on-cbs/2017/09/24/2acfbdcc-9fa7-11e7-9083-fbfddf6804c2_story.html,200
https://www.washingtonpost.com/entertainment/tv/tv-highlights-will-and-grace-returns-to-nbc/2017/09/27/622158bc-a38f-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/entertainment/tv/tv-highlights-liar-premieres-on-sundance-tv/2017/09/26/0e760580-a2ce-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/entertainment/tv/in-telling-a-jewish-story-theres-sublime-transparent-and-then-theres-trite-9jkl/2017/09/29/be26a40e-a48a-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/entertainment/tv/will-and-grace-are-back-mostly-to-snark-about-life-in-trumps-america/2017/09/27/c0ff9886-a244-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/26/late-night-hosts-mock-trumps-nfl-feud-how-can-one-person-be-on-the-wrong-side-of-everything/,200
https://www.washingtonpost.com/entertainment/celebrities/top-actresses-marvel-at-givenchys-new-chapter-in-paris/2017/10/01/2840dc22-a6b3-11e7-9a98-07140d2eed02_story.html?tid=pm_entertainment_pop,200
https://www.washingtonpost.com/entertainment/tv/tv-highlights-tin-star-and-big-mouth-premiere/2017/09/28/ba78bb70-a463-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/29/a-redskins-player-offered-a-college-kid-free-tickets-in-exchange-for-charity-work/?utm_term=.969acfe6cf35,200
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/09/30/whats-gotten-into-the-redskins-defensive-line-tomsula/?utm_term=.d665532737db,200
